# SQL Query: SELECT * from Spectra inner join Events ON Spectra.SN = Events.SN where source = 'kyleplot' and Events.kyle_vel >= -11.8 and Events.Av_25 > 0 and phase between -3 and 5 and filename like '%foundation%' and filename != 'kyle_foundation_asassn16la_phase=-2.739901715.txt' and filename != 'kyle_foundation_2017cpu_phase=-1.61488826747.txt' and filename != 'kyle_foundation_2017ckx_phase=-5.02466525823.txt' and filename != 'kyle_foundation_asassn15np_phase=-1.63200650294.txt' and filename != 'kyle_foundation_asassn16jf_phase=-6.05004316433.txt' and filename != 'kyle_foundation_asassn15nr_phase=4.77672098892.txt' and filename != 'kyle_foundation_2016gsu_phase=-2.009279776.txt' and Events.SN != 'ps16fbb'
# N = 20
# N_spec = 20
# phase = 0.67
# x1 = -0.04
# vel = -10.51
# z = 0.036

  Wavelength       Flux    1-Sigma Lower    1-Sigma Upper       Phase            x1    Redshift    Velocity    SNe per Bin
        3450  1.84363        0.114285         0.22009      -0.255642    0.452078      0.0439123    -10.6512              7
        3452  1.83312        0.1031           0.199796     -0.252787    0.454928      0.0442773    -10.6588              8
        3454  1.83491        0.10673          0.193989     -0.253069    0.4545        0.0442877    -10.6582              8
        3456  1.85102        0.106535         0.17775      -0.253588    0.45411       0.0442961    -10.6577              8
        3458  1.85272        0.106597         0.170514     -0.254358    0.45376       0.0443026    -10.6573              8
        3460  1.82032        0.101866         0.191047     -0.255389    0.453449      0.044307     -10.6569              8
        3462  1.80882        0.10762          0.20174      -0.256694    0.453177      0.0443093    -10.6567              8
        3464  1.79754        0.100983         0.167993     -0.239194    0.339326      0.0445925    -10.6705              9
        3466  1.79646        0.0972347        0.171727     -0.240693    0.337526      0.0445945    -10.6707              9
        3468  1.81159        0.0937071        0.16059      -0.242454    0.335664      0.0445948    -10.6709              9
        3470  1.80537        0.0890703        0.135426     -0.186267    0.345344      0.0447118    -10.6384             10
        3472  1.78811        0.0872623        0.140191     -0.188525    0.343378      0.0447085    -10.6388             10
        3474  1.78302        0.0925015        0.15244      -0.191024    0.341341      0.0447033    -10.6393             10
        3476  1.82241        0.0987246        0.164626     -0.193766    0.339227      0.0446965    -10.6399             10
        3478  1.84615        0.0997478        0.167081     -0.196751    0.337031      0.044688     -10.6405             10
        3480  1.84538        0.113203         0.201728     -0.199978    0.334748      0.0446779    -10.6412             10
        3482  1.83397        0.117151         0.214958     -0.203445    0.332372      0.0446661    -10.642              10
        3484  1.82281        0.107585         0.180352     -0.20715     0.329898      0.0446529    -10.6429             10
        3486  1.84399        0.112045         0.162211     -0.211088    0.327319      0.0446381    -10.6438             10
        3488  1.85067        0.124468         0.177234     -0.215254    0.324631      0.044622     -10.6448             10
        3490  1.82577        0.141293         0.213268     -0.219642    0.321827      0.0446045    -10.6459             10
        3492  1.84134        0.141784         0.217162     -0.224246    0.318903      0.0445857    -10.6471             10
        3494  1.87526        0.132937         0.198405     -0.229056    0.315855      0.0445658    -10.6483             10
        3496  1.86406        0.121679         0.171771     -0.234064    0.312676      0.0445449    -10.6495             10
        3498  1.84077        0.119265         0.165547     -0.239259    0.309363      0.0445229    -10.6508             10
        3500  1.83634        0.12487          0.156174     -0.24463     0.305912      0.0445002    -10.6522             10
        3502  1.85125        0.114882         0.141118     -0.251593    0.306731      0.0444442    -10.6486             11
        3504  1.86131        0.106921         0.129561     -0.257262    0.303047      0.0444199    -10.65               11
        3506  1.89307        0.109769         0.140385     -0.263065    0.299218      0.0443951    -10.6514             11
        3508  1.91319        0.11362          0.145731     -0.268987    0.295241      0.0443699    -10.6529             11
        3510  1.90392        0.110165         0.139281     -0.275013    0.291116      0.0443445    -10.6544             11
        3512  1.89923        0.100582         0.132983     -0.281125    0.286842      0.044319     -10.656              11
        3514  1.89864        0.0947917        0.130204     -0.287306    0.28242       0.0442936    -10.6575             11
        3516  1.89951        0.094701         0.131134     -0.293538    0.277853      0.0442683    -10.6591             11
        3518  1.92908        0.0994072        0.129379     -0.269021    0.276047      0.0438246    -10.6416             12
        3520  1.95229        0.103952         0.132601     -0.274799    0.271409      0.0437975    -10.643              12
        3522  1.94444        0.101668         0.137026     -0.280555    0.266648      0.0437709    -10.6444             12
        3524  1.92918        0.108311         0.134567     -0.286273    0.261769      0.0437448    -10.6457             12
        3526  1.91607        0.101596         0.121301     -0.301402    0.238758      0.0432629    -10.6473             13
        3528  1.89285        0.101962         0.126126     -0.306671    0.233998      0.0432412    -10.6485             13
