,Unnamed: 0,Host,Name,mass,mass_Burns18,mass_DES,mass_Jones18,mass_Neill,mass_PanSTARRS,mass_SDSS,mass_SNLS,mass_Wolf,masserr,subsample,symbol,vel,velerr,z,mass_Chang,mass_2MASS,mass_Conley11
59,197,ESO 545-G038,2005lu,10.3465,10.580000000000002,10.113,,,,,,,0.26253047442154315,CSP,o,,,0.03199,,,
60,198,UGC 04414,2005mc,10.953466666666666,10.8644,,11.046,10.95,,,,,0.141075992130325,CSP,o,-11.73446038,0.234093998,0.0252,,,
61,199,UGC 3634,2005na,11.054100000000002,11.0392,,11.069,,,,,,0.12092150346402412,old,o,-10.55583913,0.24178686600000002,0.02683189581773936,,,
62,200,MCG -01-33-34,2006d,10.0296,10.0296,,,,,,,,0.1584512819553814,old,o,-10.91416817,0.228035085,0.008939517751310475,,,
63,201,NGC 4321,2006x,10.8012,10.7924,,,10.81,,,,,0.12032223402181325,old,o,-13.78884917,0.224192864,0.003192208391046316,,,
64,202,NGC 3663,2006ax,,10.822400000000002,,,10.81,,,,,,old,o,-10.0958199,0.22645198,0.016730000000000002,,,
65,203,NGC 7329,2006bh,10.8749,10.8348,10.915,,,,,,,0.12652276475006352,CSP,o,-11.33878277,0.22294463,0.01084,,,
66,204,NGC 5185,2006br,10.9488,10.9576,,,10.94,,,,,0.12032223402181325,old,o,-13.667558900000001,0.292421649,0.024569999999999998,,,
67,205,NGC 809,2006ef,10.6363,10.5972,10.564,10.684000000000001,10.7,,,,,0.1329370903848882,old,o,-12.21899181,0.223606798,0.01701844013700972,,,
68,206,NGC 191A,2006ej,10.907,,,10.814,11.0,,,,,0.15181897114655993,old,o,-11.67613562,0.223606798,0.019350053162444803,,,
69,207,2MASX J21283758+0113490,2006eq,10.4018,10.328400000000002,10.634,,,,10.243,,,0.2063345503464376,CSP,o,-10.90551816,0.491934955,0.04947,,,
70,208,NGC 232,2006et,11.006466666666665,10.9544,10.945,11.12,,,,,,0.1444286521281546,CSP,o,-9.685817257,0.234093998,0.02216,,,
71,209,UGC 11758,2006ev,10.9849,11.108800000000002,10.860999999999999,,,,,,,0.17248539068570473,CSP,o,-11.64804533,0.22823910600000002,0.028710000000000006,,,
72,210,GALEXASC J014710.29-000848.3,2006fw,10.048,,,10.139,,,10.055,,9.95,0.14275153239107455,CSP,o,-10.95276425,0.241610508,0.08294,,,
73,211,UGC 2650,2006gj,11.386,10.811999999999998,,,11.96,,,,,0.5864094132941609,old,o,-10.48019128,0.222036033,0.02771917631096644,,,
74,212,2MASX J01135716+0022,2006hx,10.3936,10.4272,,,,,10.36,,,0.12461524786317278,CSP,o,-10.62698862,0.517989774,0.04546,,,
75,213,UGC 2829,2006kf,10.9652,10.9416,10.984000000000002,,10.97,,,,,0.12128951589756913,old,o,-10.89485395,0.22745568600000002,0.020814399540364688,,,
76,214,2MASX J09151727-2536001,2006lu,10.5552,10.5256,11.235,9.905,,,,,,0.5564663032625307,CSP,o,-10.82567342,0.237697286,0.05337000000000002,,,
77,215,UGC 1333,2006ob,11.42972,11.2556,11.742,11.544,11.25,,11.357000000000001,,,0.22382313017201788,old,o,-11.2075002,0.24166091899999997,0.058296996917781035,,,
78,216,UGC 2384,2006os,11.3006,11.0112,,,11.59,,,,,0.31329277042408804,old,o,-11.72386177,0.236331714,0.032102208521870165,,,
79,217,SDSS J224142.04-000812.9,2006py,9.955333333333334,,9.9,9.961,,,10.005,,,0.1274894331133195,CSP,o,-11.50355053,0.234093998,0.05786,,,
80,218,NGC 105,2007a,10.597266666666668,10.574800000000003,10.832,10.385,,,,,,0.21898373354099995,CSP,o,-10.89413958,0.230867928,0.01763,,,
81,219,NGC 5584,2007af,9.8362,9.8524,,,9.82,,,,,0.12108856263082812,old,o,-11.02412472,0.237697286,0.0054600000000000004,,,
82,220,ESO 18G18,2007as,10.4072,10.4072,,,,,,,,0.1584512819553814,CSP,o,-13.00574786,0.230058204,0.01756,,,
83,221,UGC 6332,2007bc,10.8332,10.9064,,,10.76,,,,,0.1405640067727159,old,o,-10.40811204,0.250599282,0.02186512644023887,,,
84,222,UGC 4455,2007bd,10.794133333333335,10.9344,,10.687999999999999,10.76,,,,,0.15843411529367296,old,o,-12.24273593,0.22938801,0.03195877596093495,,,
85,223,NGC 3672,2007bm,10.423800000000002,10.617600000000003,,,10.23,,,,,0.22794394047660166,old,o,-10.43485917,0.223187826,0.006657939340155115,,,
86,224,MCG 023461,2007ca,9.7494,9.992800000000004,9.506,,,,,,,0.27137346959494874,old,o,-10.83342622,0.230867928,0.015080432743908457,,,
87,225,SDSS J025953.65+010936.1,2007jd,10.049,,,,,,10.049,,,0.1584512819553814,CSP,o,-15.48314236,0.26315665,0.07257999999999999,,,
88,226,SDSS J032950.83+000316.0,2007jg,9.1,,,,,,9.1,,,0.1584512819553814,CSP,o,-12.230557800000001,0.256245139,0.037110000000000004,,,
89,227,NGC 7721,2007le,10.4592,10.4592,,,,,,,,0.1584512819553814,old,o,-12.46390485,0.220227155,0.0067280000000000005,,,
90,228,UGC 595,2007nq,11.534133333333335,11.296399999999998,11.905999999999999,11.4,,,,,,0.2921151066883668,CSP,o,-11.82041301,0.22090722,0.045,,,
91,229,NGC 1404,2007on,10.908,10.908,,,,,,,,0.1584512819553814,CSP,o,-11.18210237,0.22,0.006490000000000001,,,
