# SQL Query: SELECT * from Spectra inner join Events ON Spectra.SN = Events.SN where source = 'kyleplot' and Events.kyle_vel between -30 and -11.8 and Events.Av_25 > 0 and phase between -5 and 5 and filename like '%foundation%' and filename != 'kyle_foundation_2016cvv_phase=1.55477190182.txt'
# N = 8
# N_spec = 9
# phase = -0.44
# x1 = 0.54
# vel = -12.78
# z = 0.028

  Wavelength       Flux    1-Sigma Lower    1-Sigma Upper        Phase         x1    Redshift    Velocity    SNe per Bin
        3272  0.864414       0.000414692      0.00013446   -0.300831    2.91874     0.01892      -13.0786              1
        3274  1.05074        0.00050408       0.000163443  -0.300831    2.91874     0.01892      -13.0786              1
        3276  0.965596       0.000463233      0.000150199  -0.300831    2.91874     0.01892      -13.0786              1
        3278  0.848314       0.000406968      0.000131955  -0.300831    2.91874     0.01892      -13.0786              1
        3280  0.949439       0.000455482      0.000147685  -0.300831    2.91874     0.01892      -13.0786              1
        3282  0.997277       0.000478432      0.000155126  -0.300831    2.91874     0.01892      -13.0786              1
        3284  0.897279       0.000430459      0.000139572  -0.300831    2.91874     0.01892      -13.0786              1
        3286  0.909463       0.000436304      0.000141467  -0.300831    2.91874     0.01892      -13.0786              1
        3288  0.960603       0.000460838      0.000149422  -0.300831    2.91874     0.01892      -13.0786              1
        3290  0.909971       0.000436548      0.000141546  -0.300831    2.91874     0.01892      -13.0786              1
        3292  1.012          0.000485493      0.000157416  -0.300831    2.91874     0.01892      -13.0786              1
        3294  1.14307        0.000548374      0.000177804  -0.300831    2.91874     0.01892      -13.0786              1
        3296  1.10986        0.000532443      0.000172639  -0.300831    2.91874     0.01892      -13.0786              1
        3298  1.04365        0.000500678      0.00016234   -0.300831    2.91874     0.01892      -13.0786              1
        3300  1.08936        0.000522609      0.000169451  -0.300831    2.91874     0.01892      -13.0786              1
        3302  1.21132        0.000581115      0.000188421  -0.300831    2.91874     0.01892      -13.0786              1
        3304  1.26327        0.000606038      0.000196501  -0.300831    2.91874     0.01892      -13.0786              1
        3306  1.23201        0.000591044      0.00019164   -0.300831    2.91874     0.01892      -13.0786              1
        3308  1.14041        0.000547098      0.000177391  -0.300831    2.91874     0.01892      -13.0786              1
        3310  0.94892        0.000455233      0.000147605  -0.300831    2.91874     0.01892      -13.0786              1
        3312  1.00566        0.000482456      0.000156431  -0.300831    2.91874     0.01892      -13.0786              1
        3314  1.1324         0.000543255      0.000176145  -0.300831    2.91874     0.01892      -13.0786              1
        3316  1.09668        0.000526117      0.000170588  -0.300831    2.91874     0.01892      -13.0786              1
        3318  1.21017        0.000580566      0.000188242  -0.300831    2.91874     0.01892      -13.0786              1
        3320  1.142          0.000547859      0.000177638  -0.300831    2.91874     0.01892      -13.0786              1
        3322  1.09426        0.000524958      0.000170212  -0.300831    2.91874     0.01892      -13.0786              1
        3324  1.06782        0.000512276      0.0001661    -0.300831    2.91874     0.01892      -13.0786              1
        3326  1.09899        0.000527226      0.000170948  -0.300831    2.91874     0.01892      -13.0786              1
        3328  1.15268        0.000552986      0.0001793    -0.300831    2.91874     0.01892      -13.0786              1
        3330  1.14161        0.000547675      0.000177578  -0.300831    2.91874     0.01892      -13.0786              1
        3332  1.13159        0.000542865      0.000176018  -0.300831    2.91874     0.01892      -13.0786              1
        3334  1.1168         0.000535771      0.000173718  -0.300831    2.91874     0.01892      -13.0786              1
        3336  1.14301        0.000548344      0.000177795  -0.300831    2.91874     0.01892      -13.0786              1
        3338  1.12607        0.000540221      0.000175161  -0.300831    2.91874     0.01892      -13.0786              1
        3340  1.16578        0.000559271      0.000181338  -0.300831    2.91874     0.01892      -13.0786              1
        3342  1.17637        0.000564351      0.000182985  -0.300831    2.91874     0.01892      -13.0786              1
        3344  1.15064        0.000552006      0.000178982  -0.300831    2.91874     0.01892      -13.0786              1
        3346  1.21665        0.000583675      0.000189251  -0.300831    2.91874     0.01892      -13.0786              1
        3348  1.1859         0.000568921      0.000184467  -0.300831    2.91874     0.01892      -13.0786              1
        3350  1.11669        0.000535717      0.000173701  -0.300831    2.91874     0.01892      -13.0786              1
        3352  1.17757        0.000564924      0.000183171  -0.300831    2.91874     0.01892      -13.0786              1
        3354  1.19441        0.0298579        0.182915     -0.747754    2.63973     0.0282626    -13.6013              2
        3356  1.12258        0.0357258        0.223802     -0.738513    2.6455      0.0280695    -13.5905              2
        3358  1.13063        0.0245083        0.157626     -0.729688    2.65101     0.027885     -13.5802              2
        3360  1.15967        0.0118339        0.0786272    -0.721264    2.65627     0.0277089    -13.5704              2
        3362  1.19147        0.00413051       0.0290312    -0.713228    2.66129     0.0275409    -13.561               2
        3364  1.2332         0.0230842        0.00345288   -0.705566    2.66607     0.0273807    -13.552               2
        3366  1.22999        0.0663481        0.00959517   -0.698261    2.67063     0.027228     -13.5435              2
        3368  1.33124        0.253687         0.0357913    -0.691301    2.67498     0.0270825    -13.5353              2
        3370  1.25915        0.189865         0.026276     -0.684669    2.67912     0.0269439    -13.5276              2
        3372  1.24875        0.00117007       0.00962076   -0.678352    2.68306     0.0268118    -13.5202              2
        3374  1.24069        0.0430124        0.324604     -0.672335    2.68682     0.0266861    -13.5131              2
        3376  1.24066        0.0723386        0.554538     -0.666602    2.69039     0.0265662    -13.5064              2
        3378  1.2193         0.0693443        0.540703     -0.661141    2.6938      0.0264521    -13.5                 2
        3380  1.22631        0.045928         0.364524     -0.655935    2.69705     0.0263432    -13.494               2
        3382  1.20221        0.0277145        0.224012     -0.650971    2.70015     0.0262395    -13.4882              2
        3384  1.13019        0.025904         0.212588     -0.646234    2.70311     0.0261404    -13.4826              2
        3386  1.19592        0.0158945        0.132963     -0.64171     2.70593     0.0260459    -13.4773              2
        3388  1.26713        0.0120792        0.102903     -0.637386    2.70863     0.0259555    -13.4723              2
        3390  1.25489        0.0214256        0.183859     -0.633248    2.71122     0.025869     -13.4674              2
        3392  1.29344        0.0261364        0.227003     -0.62928     2.71369     0.025786     -13.4628              2
        3394  1.32195        0.0302568        0.265997     -0.625471    2.71607     0.0257064    -13.4583              2
        3396  1.29105        0.0358703        0.319011     -0.621807    2.71836     0.0256298    -13.454               2
        3398  1.23247        0.0363237        0.326935     -0.618273    2.72056     0.0255559    -13.4499              2
        3400  1.22841        0.0300729        0.274167     -0.614858    2.7227      0.0254845    -13.4459              2
        3402  1.2717         0.0260434        0.240458     -0.611546    2.72476     0.0254153    -13.442               2
        3404  1.26299        0.0371823        0.346629     -0.608327    2.72677     0.025348     -13.4383              2
        3406  1.3125         0.0415023        0.391191     -0.605186    2.72873     0.0252824    -13.4346              2
        3408  1.3911         0.0322064        0.307401     -0.602111    2.73065     0.0252181    -13.431               2
